Id,Label
Q06265,Protein
Q9Y294,Protein
P31025,Protein
Q9UNX4,Protein
Q5JTB6,Protein
O95992,Protein
Q8N1A0,Protein
Q9NUH8,Protein
Q8TAB3,Protein
P62380,Protein
P28476,Protein
P17735,Protein
Q96DY2,Protein
P50454,Protein
Q8NG83,Protein
Q5FVE4,Protein
Q9Y6U7,Protein
P30519,Protein
O60765,Protein
Q9NPD7,Protein
Q6XXX2,Protein
P80192,Protein
Q8N4L8,Protein
Q9P013,Protein
P0C7M7,Protein
P0DN80,Protein
Q7L311,Protein
Q9NP94,Protein
Q6PCB0,Protein
Q9BQ24,Protein
P52954,Protein
O60609,Protein
A6NGA9,Protein
P11387,Protein
Q9ULR3,Protein
O43657,Protein
Q52LG2,Protein
P09467,Protein
P52735,Protein
Q969F2,Protein
Q8IVB5,Protein
Q8TCA0,Protein
O95780,Protein
O60610,Protein
Q658K8,Protein
Q99985,Protein
Q504Y2,Protein
Q6PJI9,Protein
Q9BSL1,Protein
Q9NTX5,Protein
Q8N7M2,Protein
Q9BZ68,Protein
O95248,Protein
Q8IYH5,Protein
Q5T9S5,Protein
Q13835,Protein
Q8N7L0,Protein
Q8NH87,Protein
Q5TGP6,Protein
Q8NA47,Protein
Q9UBD9,Protein
Q9HBA0,Protein
Q7Z6P3,Protein
Q3KP22,Protein
P48736,Protein
Q8WW43,Protein
O43617,Protein
O95267,Protein
Q6TFL4,Protein
P58511,Protein
A0PK11,Protein
P29400,Protein
Q15012,Protein
Q9NV92,Protein
Q86W67,Protein
Q96AA3,Protein
P43304,Protein
P08865,Protein
Q0VF96,Protein
A6NGH7,Protein
P51397,Protein
Q7Z7B1,Protein
Q9HB63,Protein
Q8IVA1,Protein
Q9H4B0,Protein
Q8NH41,Protein
Q6ZWL3,Protein
Q6ZNB6,Protein
P32121,Protein
Q8N4E4,Protein
Q9UP95,Protein
P0CG34,Protein
Q96GY3,Protein
B1AKI9,Protein
Q9H6X5,Protein
Q9NRP7,Protein
Q9Y5G6,Protein
Q86T26,Protein
Q9NWZ5,Protein
O94850,Protein
Q8WY64,Protein
Q9BSY4,Protein
Q9NRH3,Protein
Q9NRR8,Protein
P51452,Protein
P01037,Protein
Q8N6K4,Protein
Q9Y4E8,Protein
P49757,Protein
Q8NEN0,Protein
P01185,Protein
Q17RN3,Protein
Q9UMX3,Protein
P05109,Protein
E7EW31,Protein
Q7Z4N8,Protein
Q9BPU6,Protein
O43680,Protein
Q13136,Protein
Q8NGR2,Protein
P17025,Protein
P0DOX8,Protein
P0CB47,Protein
Q9UI10,Protein
A6NKX1,Protein
O76021,Protein
Q9H8X3,Protein
P55769,Protein
Q0VAM2,Protein
Q15813,Protein
P60370,Protein
Q70JA7,Protein
Q14980,Protein
P32298,Protein
P15812,Protein
A6NDD5,Protein
P27361,Protein
Q9NST1,Protein
Q00169,Protein
Q9HA82,Protein
Q6ZTU2,Protein
Q95460,Protein
Q86V97,Protein
P51572,Protein
O75355,Protein
Q8N1A6,Protein
O75683,Protein
O60861,Protein
Q92558,Protein
Q01344,Protein
Q92886,Protein
P83436,Protein
Q9BQ39,Protein
Q8TCD6,Protein
Q9ULQ0,Protein
Q8IXM7,Protein
P07766,Protein
Q00013,Protein
P20848,Protein
P16403,Protein
Q5H9L2,Protein
Q4V321,Protein
Q9BXX2,Protein
Q9HD26,Protein
P29762,Protein
Q9NS68,Protein
Q6P9F0,Protein
P61568,Protein
Q9H2F5,Protein
Q9Y2H5,Protein
O75182,Protein
Q8ND82,Protein
Q86XE0,Protein
Q9Y6I8,Protein
Q5VU69,Protein
A0PJW8,Protein
Q16671,Protein
Q8N3S3,Protein
P0DPD8,Protein
Q13347,Protein
Q9HAA7,Protein
O60279,Protein
Q8WV83,Protein
Q14410,Protein
O95834,Protein
Q2VIQ3,Protein
Q6IF99,Protein
Q6WBX8,Protein
Q02386,Protein
Q86XP3,Protein
O76013,Protein
P48304,Protein
Q9Y4U1,Protein
Q13515,Protein
Q9BUT9,Protein
Q5U5X0,Protein
Q32M92,Protein
A0A1B0GTS1,Protein
Q96CG3,Protein
O15091,Protein
Q14353,Protein
Q10981,Protein
P78415,Protein
Q9H0P0,Protein
Q14554,Protein
Q15397,Protein
Q9GZS9,Protein
Q6ZMN8,Protein
Q8N661,Protein
Q86UB9,Protein
P51164,Protein
Q8NBK3,Protein
Q9UPY5,Protein
Q96RP8,Protein
Q8ND76,Protein
Q5VZV1,Protein
A0A0G2JS06,Protein
P55287,Protein
Q13470,Protein
Q8TCF1,Protein
O60235,Protein
Q8TC84,Protein
Q99102,Protein
O75838,Protein
Q96AQ6,Protein
Q14966,Protein
Q9NWU5,Protein
P63272,Protein
P14384,Protein
P20366,Protein
Q8NGY9,Protein
P24310,Protein
Q4AE62,Protein
Q92908,Protein
Q15056,Protein
Q9H3G5,Protein
Q9H4A4,Protein
Q9BVJ6,Protein
Q8N668,Protein
Q8TEA8,Protein
Q9H2H9,Protein
Q7RTZ2,Protein
Q14114,Protein
Q86WV5,Protein
P55789,Protein
Q12996,Protein
P58512,Protein
Q06413,Protein
Q8NHC7,Protein
O94761,Protein
O15144,Protein
Q9C075,Protein
Q9Y485,Protein
Q9NPA8,Protein
Q4G0N0,Protein
Q96I13,Protein
P14651,Protein
Q4G0M1,Protein
Q96KC9,Protein
Q15413,Protein
O95196,Protein
Q96RD7,Protein
Q9H8M1,Protein
Q9NZB2,Protein
Q9UD71,Protein
Q9NWV8,Protein
O00220,Protein
Q8NB59,Protein
Q6P4Q7,Protein
Q9NZ81,Protein
O14843,Protein
Q9UK22,Protein
P0DTW3,Protein
P53367,Protein
Q0P670,Protein
A0A0B4J237,Protein
Q13432,Protein
P49223,Protein
P62837,Protein
Q01085,Protein
P18085,Protein
P19544,Protein
Q9H2X8,Protein
Q5T2L2,Protein
Q96HA1,Protein
O00213,Protein
Q96BI1,Protein
Q9BYJ4,Protein
Q93074,Protein
P41220,Protein
Q58DX5,Protein
Q9P2J9,Protein
Q15915,Protein
Q8N335,Protein
P51784,Protein
Q9BQB6,Protein
Q8N5Q1,Protein
Q8IZU2,Protein
Q9BRR9,Protein
O94778,Protein
Q15772,Protein
P25787,Protein
Q00537,Protein
P35236,Protein
B1AL88,Protein
Q92915,Protein
Q2NL67,Protein
P43235,Protein
Q9C0G0,Protein
P60468,Protein
Q9ULK2,Protein
Q03252,Protein
Q5TA76,Protein
Q9NQL9,Protein
P35249,Protein
Q8NAT2,Protein
Q6NUP7,Protein
Q8TDT2,Protein
Q9NVV4,Protein
P25789,Protein
L0R819,Protein
O75608,Protein
Q9Y473,Protein
O60784,Protein
Q15024,Protein
P17927,Protein
P59025,Protein
Q9Y6R4,Protein
Q86XP0,Protein
Q9NPI8,Protein
O75368,Protein
O00151,Protein
Q6UB98,Protein
P04629,Protein
P52815,Protein
Q86UL3,Protein
Q53FE4,Protein
P51812,Protein
Q9NZP8,Protein
Q05D60,Protein
Q8NG48,Protein
Q02083,Protein
Q9BW85,Protein
P0DJR0,Protein
P57075,Protein
Q8NES3,Protein
P20807,Protein
Q96IX9,Protein
Q13487,Protein
O75679,Protein
O15357,Protein
P41439,Protein
Q8WXH0,Protein
Q8NBP5,Protein
Q9NPH9,Protein
P0DPK5,Protein
Q9Y252,Protein
Q14392,Protein
P08648,Protein
Q8NGC1,Protein
Q8N8M0,Protein
O14901,Protein
Q02833,Protein
P50225,Protein
Q8IW92,Protein
Q6PB30,Protein
Q9GZN0,Protein
Q07687,Protein
Q13003,Protein
Q92765,Protein
Q6IC83,Protein
P0C7T4,Protein
Q6W349,Protein
Q8N9F0,Protein
Q5VT52,Protein
Q641Q2,Protein
Q7Z6I8,Protein
Q96B45,Protein
Q5VZ72,Protein
Q96EE3,Protein
Q5T0N5,Protein
Q96K62,Protein
Q8IUC4,Protein
P54198,Protein
Q9NS91,Protein
A0PG75,Protein
Q9NRJ4,Protein
Q9H4I3,Protein
Q9BUL5,Protein
P54803,Protein
Q96S99,Protein
O43286,Protein
O94822,Protein
Q13601,Protein
A8K8V0,Protein
Q9C086,Protein
Q8N966,Protein
Q13976,Protein
Q9H5J4,Protein
Q3SY05,Protein
Q16581,Protein
P10696,Protein
A0A0A0MT89,Protein
Q92616,Protein
P56962,Protein
O75204,Protein
P98161,Protein
O43493,Protein
Q9Y5F3,Protein
Q09666,Protein
Q9NR34,Protein
O95897,Protein
Q7M4L6,Protein
P30988,Protein
Q8IZM8,Protein
Q9BYC5,Protein
Q13112,Protein
G5E9R7,Protein
Q02539,Protein
O95661,Protein
Q9UKC9,Protein
Q6UXI7,Protein
Q13423,Protein
Q8IUW5,Protein
P36639,Protein
Q14964,Protein
Q86X53,Protein
A6NM28,Protein
Q6NT55,Protein
Q52MB2,Protein
Q5T5X7,Protein
Q8IYT3,Protein
P27352,Protein
P00325,Protein
Q8TDP1,Protein
Q9Y5X5,Protein
A8MUP2,Protein
A2RUH7,Protein
P01889,Protein
P53794,Protein
P63146,Protein
Q96M34,Protein
Q9NX57,Protein
Q8WVE0,Protein
Q9BUL8,Protein
Q49AH0,Protein
P60842,Protein
P58005,Protein
Q96QV6,Protein
Q7LDG7,Protein
Q6RSH7,Protein
Q16617,Protein
P43220,Protein
P61019,Protein
Q3ZCT8,Protein
P35243,Protein
Q9UJS0,Protein
Q9UNA0,Protein
Q5FWF5,Protein
Q495X7,Protein
Q86V87,Protein
O15063,Protein
Q86VD1,Protein
P27449,Protein
Q96GM8,Protein
Q96C74,Protein
P49023,Protein
Q6UXH8,Protein
Q9H160,Protein
P08100,Protein
Q9UGT4,Protein
Q8IUI4,Protein
O43930,Protein
Q86VE0,Protein
Q8IV31,Protein
Q8NBV4,Protein
Q8WWX9,Protein
Q9H799,Protein
Q5TYX0,Protein
Q3LI63,Protein
Q9HA38,Protein
Q30KQ1,Protein
Q15750,Protein
Q92930,Protein
P49447,Protein
P0DJD7,Protein
Q6N021,Protein
Q8N339,Protein
C9JQI7,Protein
Q16539,Protein
O95352,Protein
P09110,Protein
Q9UKP3,Protein
A6NHR8,Protein
Q9UFC0,Protein
O60469,Protein
P22732,Protein
Q9P212,Protein
P17081,Protein
Q8TDN4,Protein
Q8WVE7,Protein
Q12951,Protein
Q86VN1,Protein
P80723,Protein
H3BMG3,Protein
Q8IXR9,Protein
O43309,Protein
Q9UQB3,Protein
Q14139,Protein
Q9UHP9,Protein
Q0VFX4,Protein
Q9BUT1,Protein
Q9NV96,Protein
Q9Y3A2,Protein
Q5JSQ8,Protein
Q9NY91,Protein
Q96BS2,Protein
O95057,Protein
Q8TEV8,Protein
Q92806,Protein
Q8N7R7,Protein
Q86Y79,Protein
Q8NC60,Protein
P21802,Protein
Q96D53,Protein
O60774,Protein
P18433,Protein
Q9BYC2,Protein
Q7Z7K2,Protein
Q8IZC4,Protein
A0A075B6Y3,Protein
Q96AE7,Protein
Q6ZMM2,Protein
Q96C92,Protein
Q8N8U2,Protein
A6NDE8,Protein
O75923,Protein
Q9Y2B0,Protein
O60895,Protein
Q12947,Protein
P16109,Protein
Q96M83,Protein
O14645,Protein
Q5W0V3,Protein
O14813,Protein
Q96F10,Protein
Q9Y617,Protein
P49821,Protein
Q86UK7,Protein
Q7L1V2,Protein
Q5XXA6,Protein
Q9C0B6,Protein
O94905,Protein
Q6IAN0,Protein
O94777,Protein
A4D1P6,Protein
Q12893,Protein
Q02218,Protein
P38567,Protein
Q5T4D3,Protein
Q8IXT2,Protein
Q93034,Protein
Q92754,Protein
O43307,Protein
Q9Y6R6,Protein
A4D263,Protein
Q63HQ0,Protein
Q9NW64,Protein
Q96JN8,Protein
O14782,Protein
Q9NPH3,Protein
O43866,Protein
O43524,Protein
O60663,Protein
A6NLX4,Protein
A0A1B0GVR7,Protein
Q9UHY7,Protein
Q15311,Protein
P32189,Protein
O95822,Protein
P17097,Protein
O75925,Protein
Q3SXM0,Protein
Q8TBX8,Protein
Q8TD10,Protein
O60811,Protein
O95562,Protein
Q9BTV5,Protein
Q8N1Q1,Protein
O95980,Protein
Q9NXB0,Protein
A8CG34,Protein
Q9BYR6,Protein
Q8TBF2,Protein
P16389,Protein
Q8NFZ6,Protein
Q8TAS1,Protein
A7E2V4,Protein
Q7Z5L0,Protein
Q96ST3,Protein
P63131,Protein
P20783,Protein
Q969Y2,Protein
Q8NH51,Protein
Q86W28,Protein
Q15633,Protein
Q5RIA9,Protein
Q5VUG0,Protein
Q9H1J7,Protein
Q96NZ8,Protein
Q9BVG9,Protein
Q9H1L0,Protein
Q86YS3,Protein
Q9HA77,Protein
Q6GPI1,Protein
Q9UK61,Protein
Q9NRM0,Protein
O43897,Protein
Q587I9,Protein
O60427,Protein
Q9UPE1,Protein
Q05215,Protein
O14804,Protein
Q96L08,Protein
Q9Y613,Protein
Q02962,Protein
P23786,Protein
Q9NX45,Protein
Q8MH63,Protein
Q9BWD1,Protein
Q9NZV5,Protein
A0A0B4J2A2,Protein
Q02543,Protein
Q96PU9,Protein
Q96MC6,Protein
Q8NGN3,Protein
Q14766,Protein
P39900,Protein
P78383,Protein
Q14019,Protein
O94915,Protein
P08651,Protein
Q92628,Protein
Q01628,Protein
Q496A3,Protein
Q15465,Protein
Q8TB73,Protein
P05164,Protein
P10412,Protein
Q9C019,Protein
Q9BZV2,Protein
Q6ZWI9,Protein
Q6RUI8,Protein
Q5T0W9,Protein
A6NDU8,Protein
Q8IZN7,Protein
Q8NAQ8,Protein
Q96S16,Protein
Q9BXW6,Protein
Q5TGJ6,Protein
Q9NTJ4,Protein
P21397,Protein
Q9UP65,Protein
Q8N6M8,Protein
Q9NZS9,Protein
Q96EY8,Protein
P00736,Protein
Q9UBI6,Protein
O43847,Protein
Q8WWF8,Protein
Q9UM44,Protein
Q9UJA5,Protein
Q49A92,Protein
P12643,Protein
O94772,Protein
Q9HC62,Protein
Q14773,Protein
Q9HB03,Protein
P04201,Protein
P0C854,Protein
Q8NET6,Protein
Q13131,Protein
P51504,Protein
Q5TGU0,Protein
Q8IUB9,Protein
O60224,Protein
Q9BW62,Protein
Q8N5J4,Protein
A6NER0,Protein
O43776,Protein
Q70Z44,Protein
Q9H790,Protein
Q9NYP7,Protein
Q9NNW5,Protein
Q02928,Protein
Q8NBQ5,Protein
Q69YH5,Protein
P14598,Protein
Q8NE65,Protein
Q6P9F7,Protein
P0C7T2,Protein
Q5RL73,Protein
O60759,Protein
O00522,Protein
Q9NW38,Protein
Q56P03,Protein
Q01954,Protein
P60368,Protein
Q13356,Protein
Q9NS98,Protein
Q2I0M5,Protein
Q99674,Protein
Q9UF12,Protein
Q9UQ74,Protein
Q8WVH0,Protein
Q8WZ82,Protein
Q6ZUV0,Protein
P20701,Protein
Q765P7,Protein
Q6ZQX7,Protein
Q9NPC4,Protein
P04839,Protein
Q8WVJ9,Protein
Q5VWP2,Protein
Q9Y2R0,Protein
P41212,Protein
O14657,Protein
Q9BQ67,Protein
P02144,Protein
P51606,Protein
P78312,Protein
P62875,Protein
O95626,Protein
Q13634,Protein
P17010,Protein
Q8N9H9,Protein
Q5VV67,Protein
Q96LW9,Protein
A2VDF0,Protein
Q9Y3L3,Protein
P0DPQ3,Protein
Q8TCC7,Protein
Q96P63,Protein
O95832,Protein
Q8N6N6,Protein
Q5VVM6,Protein
O43854,Protein
O15178,Protein
Q5VTE6,Protein
Q96IT1,Protein
P62195,Protein
Q8TAA5,Protein
P12111,Protein
P50336,Protein
O95219,Protein
Q96FJ0,Protein
A6NGN4,Protein
Q6UWP7,Protein
P10266,Protein
P58753,Protein
Q9Y5G2,Protein
Q03013,Protein
Q17RG1,Protein
P04181,Protein
Q9NQ11,Protein
Q96RY7,Protein
Q5MAI5,Protein
Q8N4Z0,Protein
P49335,Protein
Q9HBU6,Protein
Q9UHB7,Protein
Q96P09,Protein
Q71H61,Protein
Q9NYG8,Protein
Q8WWB3,Protein
Q8WU39,Protein
Q9H239,Protein
O75398,Protein
Q9BSH3,Protein
Q7RTY5,Protein
P50238,Protein
Q96DR8,Protein
O00482,Protein
Q8WTT0,Protein
Q9Y5S2,Protein
P19013,Protein
Q9Y3B1,Protein
Q8NFW1,Protein
Q6UW56,Protein
O95147,Protein
Q9UK11,Protein
Q9Y5P3,Protein
Q6ZN44,Protein
P04637,Protein
Q9BTY2,Protein
O43379,Protein
P10619,Protein
A6NJJ6,Protein
Q8TAD7,Protein
Q92583,Protein
Q9Y237,Protein
Q8IZU1,Protein
P51857,Protein
Q5RI15,Protein
Q9NRM6,Protein
Q9NRP0,Protein
Q9BS18,Protein
P30533,Protein
Q6ZWE6,Protein
Q9NRA0,Protein
Q5BKX6,Protein
Q6NUJ5,Protein
Q8NBP0,Protein
Q9NRW4,Protein
Q68EA5,Protein
Q8NI77,Protein
O75309,Protein
P04180,Protein
Q86TJ2,Protein
O43435,Protein
P48995,Protein
P15428,Protein
Q86SS6,Protein
Q9BRJ6,Protein
O75553,Protein
P29475,Protein
Q8NFU5,Protein
Q8TDX5,Protein
P98073,Protein
Q96AC6,Protein
P63136,Protein
Q16821,Protein
Q96A72,Protein
P50502,Protein
Q9Y608,Protein
H3BUK9,Protein
P14927,Protein
O60353,Protein
Q86U90,Protein
Q8IVG9,Protein
Q496F6,Protein
P49638,Protein
Q9BYV9,Protein
Q8NBF4,Protein
Q14626,Protein
Q16526,Protein
Q7RTY0,Protein
Q6P3S1,Protein
Q06520,Protein
Q5VZB9,Protein
O95183,Protein
A9UHW6,Protein
Q7Z407,Protein
Q96CS4,Protein
Q9UGM3,Protein
Q92896,Protein
Q14D33,Protein
Q13113,Protein
Q53TS8,Protein
Q9HCS4,Protein
Q9HBY0,Protein
Q9H892,Protein
Q86XK7,Protein
Q52LR7,Protein
Q99218,Protein
Q8TEU8,Protein
P0DP71,Protein
Q99819,Protein
Q14118,Protein
P12524,Protein
Q8N9L1,Protein
Q5SYB0,Protein
Q16621,Protein
O60504,Protein
O94804,Protein
Q8NFT6,Protein
P17027,Protein
Q15532,Protein
P62072,Protein
O95867,Protein
O60763,Protein
A0A0U1RQF7,Protein
Q6PH81,Protein
Q9NYS0,Protein
A0A2R8YFL7,Protein
Q53S08,Protein
Q86YQ8,Protein
Q49AM1,Protein
Q16363,Protein
Q6ISU1,Protein
Q86SJ6,Protein
Q01814,Protein
A6NKG5,Protein
O00458,Protein
P30566,Protein
P32927,Protein
Q9UK85,Protein
Q8N568,Protein
B2RC85,Protein
P49756,Protein
Q9Y478,Protein
Q9HC35,Protein
Q7RTT4,Protein
P55145,Protein
P16150,Protein
Q9H221,Protein
Q6UXB1,Protein
P31994,Protein
Q14162,Protein
Q9Y2U8,Protein
Q075Z2,Protein
Q99942,Protein
Q96QF7,Protein
P60059,Protein
O75820,Protein
Q8N5M1,Protein
O60290,Protein
Q9NRW3,Protein
P48507,Protein
P62826,Protein
P58294,Protein
P68431,Protein
O00425,Protein
Q6IMI4,Protein
P18847,Protein
Q8N6N3,Protein
Q12968,Protein
P41236,Protein
Q8NAX2,Protein
P0C626,Protein
Q5J8X5,Protein
Q8WUX2,Protein
Q96K31,Protein
Q6UXD1,Protein
Q6WRI0,Protein
Q6PGN9,Protein
Q14957,Protein
Q96NL6,Protein
Q8NGE2,Protein
P17023,Protein
Q14582,Protein
P04278,Protein
Q9NUQ6,Protein
Q8WXX0,Protein
A0A075B759,Protein
Q9NTX9,Protein
Q9C029,Protein
Q8IVF7,Protein
P49406,Protein
Q5JUX0,Protein
Q8IUB3,Protein
Q9UBL6,Protein
Q96S07,Protein
Q6IBW4,Protein
P14780,Protein
Q9UMW8,Protein
Q9BYD2,Protein
Q9BWQ6,Protein
Q9GZN4,Protein
Q13495,Protein
Q6GMV1,Protein
P0DV75,Protein
Q6PCD5,Protein
Q9NUN5,Protein
Q6P5Z2,Protein
A0A075B6N4,Protein
Q4G0S7,Protein
Q6ZMC9,Protein
Q5JUQ0,Protein
Q13387,Protein
Q9NQ76,Protein
A6NJI9,Protein
Q8NGS2,Protein
Q16820,Protein
P59074,Protein
Q8N9W6,Protein
P54278,Protein
Q8N4S9,Protein
Q58FF7,Protein
P20061,Protein
Q8IVS2,Protein
Q86XS8,Protein
Q496M5,Protein
F8WCM5,Protein
Q8NFI3,Protein
Q9BZR9,Protein
Q5SV17,Protein
Q7L4S7,Protein
Q15546,Protein
Q8WWW0,Protein
O60337,Protein
Q9H6B9,Protein
Q5VT97,Protein
Q9BY71,Protein
P02656,Protein
O95900,Protein
Q9UJX2,Protein
O14548,Protein
Q8N9R6,Protein
O95619,Protein
Q9BUJ2,Protein
Q2NKX9,Protein
Q9BVK8,Protein
Q14469,Protein
Q8WTU0,Protein
Q8NHU2,Protein
Q9UK08,Protein
Q9Y493,Protein
Q9GZX5,Protein
Q12931,Protein
O95050,Protein
Q6ZNA1,Protein
Q96I23,Protein
Q8IV63,Protein
P27144,Protein
O14715,Protein
P15088,Protein
Q8WUY8,Protein
Q9UKL6,Protein
A8MXT2,Protein
Q9Y6I7,Protein
Q9BQ95,Protein
Q8NH40,Protein
Q8NCX0,Protein
Q86Y46,Protein
Q7Z570,Protein
Q5VWM3,Protein
Q02221,Protein
Q9HBJ7,Protein
O76080,Protein
Q6V702,Protein
P12272,Protein
O95466,Protein
Q14207,Protein
Q5BKX5,Protein
Q8NDP4,Protein
P29323,Protein
P57073,Protein
P43119,Protein
Q9NSQ0,Protein
P47872,Protein
O43822,Protein
Q6UXD7,Protein
Q9NYF3,Protein
Q9NPI5,Protein
Q6UX15,Protein
Q96PR1,Protein
Q8IWZ5,Protein
Q8NHW3,Protein
P13591,Protein
Q86YE8,Protein
P05090,Protein
Q9NR33,Protein
Q6AHZ1,Protein
P40145,Protein
P13984,Protein
P55345,Protein
Q12882,Protein
Q9P0J6,Protein
Q14566,Protein
O95197,Protein
Q9BVI4,Protein
Q9NRS4,Protein
H3BV12,Protein
A0A0K0K1G8,Protein
Q9NQ48,Protein
A6NC05,Protein
O60721,Protein
Q9BRQ8,Protein
Q9UQD0,Protein
Q4G0I0,Protein
Q9Y5Z0,Protein
Q8N715,Protein
Q96N11,Protein
Q53EU6,Protein
Q9NRR5,Protein
Q6ZMV9,Protein
Q8N8E2,Protein
Q9UKV5,Protein
Q02643,Protein
Q96JG6,Protein
Q8NGC7,Protein
Q4VX76,Protein
Q9BRJ2,Protein
Q5SRE7,Protein
Q8IX06,Protein
P32418,Protein
A0A1B0GTI8,Protein
O60499,Protein
P06315,Protein
Q9BYR9,Protein
Q9Y4I5,Protein
Q03426,Protein
P41970,Protein
P15622,Protein
P23588,Protein
Q9Y5H7,Protein
Q6IEG0,Protein
P29692,Protein
Q8N402,Protein
P20648,Protein
Q8NH07,Protein
Q96AP4,Protein
Q9NZI7,Protein
Q8TAF8,Protein
P27469,Protein
Q7Z6B0,Protein
Q9ULZ1,Protein
Q9UGF6,Protein
A0A286YF18,Protein
Q8NGG2,Protein
Q9BQC6,Protein
P80294,Protein
Q13459,Protein
Q8NGJ9,Protein
A0A1B0GW64,Protein
Q9HAW0,Protein
O94806,Protein
P18089,Protein
Q8N8Y2,Protein
Q6NXN4,Protein
Q14093,Protein
Q9NP85,Protein
P56750,Protein
Q9H1Q7,Protein
Q8N1P7,Protein
P20273,Protein
P04198,Protein
Q6P531,Protein
Q9P219,Protein
O43184,Protein
Q86Y29,Protein
Q8N807,Protein
Q9BSE5,Protein
P0C7M6,Protein
O95416,Protein
P54253,Protein
O00519,Protein
Q99836,Protein
Q8NAF0,Protein
Q8TDL5,Protein
Q9H089,Protein
A1A519,Protein
P19875,Protein
Q9NUB1,Protein
Q9BXU1,Protein
Q9UBD0,Protein
Q6PGP7,Protein
Q2TB10,Protein
Q9UBS5,Protein
O95502,Protein
Q6K0P9,Protein
Q5TAT6,Protein
O76039,Protein
Q08AI6,Protein
Q92783,Protein
Q04637,Protein
P16860,Protein
Q8NEJ9,Protein
P41252,Protein
A9Z1Z3,Protein
O75143,Protein
P0DI82,Protein
Q8N895,Protein
Q9BXA7,Protein
Q96EP1,Protein
Q99445,Protein
Q5U5Q3,Protein
P04808,Protein
Q00G26,Protein
Q96NM4,Protein
P11678,Protein
Q8IXH8,Protein
Q9BXN6,Protein
Q9NPF8,Protein
Q9H6Z4,Protein
Q14542,Protein
Q6ZNB5,Protein
Q9HCC8,Protein
Q8TCG2,Protein
Q9UDW3,Protein
Q96GX2,Protein
P04053,Protein
Q6NVV3,Protein
Q01484,Protein
Q8NH67,Protein
Q08E93,Protein
Q96D21,Protein
A6NJG6,Protein
P57082,Protein
Q9BZW4,Protein
Q9UL52,Protein
Q9BZL3,Protein
Q9HBY8,Protein
Q9NZ08,Protein
Q96MW5,Protein
P84157,Protein
P32881,Protein
Q8N3L3,Protein
P01036,Protein
Q13405,Protein
Q96B42,Protein
Q5H9J7,Protein
Q9H339,Protein
Q9H175,Protein
Q9BV81,Protein
P13804,Protein
H3BV60,Protein
Q8N344,Protein
Q9HBD1,Protein
Q9Y4B5,Protein
Q9NXF7,Protein
Q7Z739,Protein
Q6P474,Protein
P0C7H8,Protein
P48788,Protein
O60683,Protein
Q04917,Protein
Q8WVI7,Protein
Q8N7B6,Protein
Q6P3R8,Protein
Q14624,Protein
Q8IYA2,Protein
Q9Y2W7,Protein
A8MVM7,Protein
A0A0B4J248,Protein
Q96KN2,Protein
Q8TDN7,Protein
P78356,Protein
Q6UXU0,Protein
Q70SY1,Protein
Q5TEC3,Protein
Q13156,Protein
Q96DA6,Protein
Q969W1,Protein
P29972,Protein
Q9HA47,Protein
Q86UY8,Protein
O75817,Protein
P01782,Protein
Q86SE8,Protein
Q9C0B1,Protein
Q9Y6Q1,Protein
P31150,Protein
Q9NZW4,Protein
O43704,Protein
M0R2J8,Protein
P04083,Protein
P41161,Protein
Q5JX69,Protein
P41226,Protein
Q567V2,Protein
Q92576,Protein
P24462,Protein
O14640,Protein
Q9H4I2,Protein
Q92618,Protein
P34972,Protein
P00492,Protein
Q9NYV6,Protein
Q9NYP8,Protein
Q6ZNG9,Protein
Q9NY46,Protein
Q8NAA5,Protein
Q6ZS82,Protein
Q9HCE1,Protein
P61006,Protein
Q9NW97,Protein
P13073,Protein
A6NEH8,Protein
Q9NTN9,Protein
Q6RW13,Protein
Q4VC44,Protein
Q9BX59,Protein
E5RHQ5,Protein
Q8IYB5,Protein
O43511,Protein
Q13126,Protein
Q9UMX1,Protein
Q96E17,Protein
P61247,Protein
P07098,Protein
Q9UEG4,Protein
Q4V326,Protein
Q9UBN7,Protein
Q9H7B7,Protein
Q9UKP5,Protein
Q3B8N5,Protein
Q9BY21,Protein
Q8NGH7,Protein
O15379,Protein
Q93097,Protein
Q9UII4,Protein
Q9P2Q2,Protein
O75578,Protein
Q86VZ5,Protein
Q13069,Protein
A0A0B4J1V0,Protein
P08621,Protein
P00748,Protein
Q9NQZ8,Protein
Q16829,Protein
P0DV79,Protein
P27338,Protein
P36021,Protein
Q6ZN54,Protein
P55899,Protein
Q5VIR6,Protein
Q9NY99,Protein
Q6PJW8,Protein
Q96EB6,Protein
O95436,Protein
Q7L0Q8,Protein
O94817,Protein
Q9H944,Protein
P46777,Protein
Q2V2M9,Protein
Q9Y272,Protein
P04275,Protein
Q96KR1,Protein
O94906,Protein
Q9Y2G2,Protein
Q9NZM4,Protein
P43243,Protein
Q6ZW49,Protein
O95817,Protein
Q9UKJ1,Protein
Q8IXB3,Protein
A1L0T0,Protein
A6NGU7,Protein
Q8NH83,Protein
O75976,Protein
Q9Y442,Protein
Q9NYW8,Protein
Q13099,Protein
A1A4G5,Protein
Q9P281,Protein
Q96RS0,Protein
P51571,Protein
P07477,Protein
Q9BXL8,Protein
Q6P2C8,Protein
Q6UWH6,Protein
Q8N6L1,Protein
Q9UF47,Protein
Q9P2K3,Protein
P16520,Protein
Q16445,Protein
Q8IY85,Protein
Q9P203,Protein
